Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010
"06037910814","Census Tract 9108.14, Los Angeles County, California","ACSSF","ca","140","00","0006596",,,,,"06","037",,,"910814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910814","Census Tract 9108.14",,,,3706,2651,2418,2,0,136,0,0,95,1055
"06037910815","Census Tract 9108.15, Los Angeles County, California","ACSSF","ca","140","00","0006597",,,,,"06","037",,,"910815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910815","Census Tract 9108.15",,,,4982,3734,3425,99,16,75,0,11,108,1248
"06037911001","Census Tract 9110.01, Los Angeles County, California","ACSSF","ca","140","00","0006598",,,,,"06","037",,,"911001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037911001","Census Tract 9110.01",,,,3694,2213,1794,268,0,41,0,0,110,1481
"06037911100","Census Tract 9111, Los Angeles County, California","ACSSF","ca","140","00","0006599",,,,,"06","037",,,"911100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037911100","Census Tract 9111",,,,7886,1787,796,648,59,118,0,6,160,6099
"06037920013","Census Tract 9200.13, Los Angeles County, California","ACSSF","ca","140","00","0006600",,,,,"06","037",,,"920013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920013","Census Tract 9200.13",,,,7661,5779,2991,808,0,1343,260,0,377,1882
"06037920015","Census Tract 9200.15, Los Angeles County, California","ACSSF","ca","140","00","0006601",,,,,"06","037",,,"920015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920015","Census Tract 9200.15",,,,7284,5716,4743,212,0,399,0,114,248,1568
"06037920016","Census Tract 9200.16, Los Angeles County, California","ACSSF","ca","140","00","0006602",,,,,"06","037",,,"920016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920016","Census Tract 9200.16",,,,4229,2856,2184,198,6,313,0,13,142,1373
"06037920017","Census Tract 9200.17, Los Angeles County, California","ACSSF","ca","140","00","0006603",,,,,"06","037",,,"920017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920017","Census Tract 9200.17",,,,4295,2841,2495,75,7,83,0,87,94,1454
"06037920018","Census Tract 9200.18, Los Angeles County, California","ACSSF","ca","140","00","0006604",,,,,"06","037",,,"920018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920018","Census Tract 9200.18",,,,2114,1561,1424,0,0,98,0,0,39,553
"06037920020","Census Tract 9200.20, Los Angeles County, California","ACSSF","ca","140","00","0006605",,,,,"06","037",,,"920020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920020","Census Tract 9200.20",,,,5983,4013,3444,10,0,201,2,14,342,1970
"06037920028","Census Tract 9200.28, Los Angeles County, California","ACSSF","ca","140","00","0006606",,,,,"06","037",,,"920028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920028","Census Tract 9200.28",,,,9158,5558,2937,345,47,1745,0,24,460,3600
"06037920029","Census Tract 9200.29, Los Angeles County, California","ACSSF","ca","140","00","0006607",,,,,"06","037",,,"920029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920029","Census Tract 9200.29",,,,5209,3160,2448,135,0,368,2,74,133,2049
"06037920030","Census Tract 9200.30, Los Angeles County, California","ACSSF","ca","140","00","0006608",,,,,"06","037",,,"920030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920030","Census Tract 9200.30",,,,4954,2801,1412,465,0,594,0,0,330,2153
"06037920031","Census Tract 9200.31, Los Angeles County, California","ACSSF","ca","140","00","0006609",,,,,"06","037",,,"920031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920031","Census Tract 9200.31",,,,5045,3644,3051,113,0,293,0,0,187,1401
"06037920034","Census Tract 9200.34, Los Angeles County, California","ACSSF","ca","140","00","0006610",,,,,"06","037",,,"920034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920034","Census Tract 9200.34",,,,3667,2175,1337,241,0,448,0,0,149,1492
"06037920035","Census Tract 9200.35, Los Angeles County, California","ACSSF","ca","140","00","0006611",,,,,"06","037",,,"920035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920035","Census Tract 9200.35",,,,8186,3249,2317,106,4,163,0,8,651,4937
"06037920038","Census Tract 9200.38, Los Angeles County, California","ACSSF","ca","140","00","0006612",,,,,"06","037",,,"920038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920038","Census Tract 9200.38",,,,1785,630,357,106,13,99,0,0,55,1155
"06037920039","Census Tract 9200.39, Los Angeles County, California","ACSSF","ca","140","00","0006613",,,,,"06","037",,,"920039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920039","Census Tract 9200.39",,,,1559,1034,799,48,0,126,0,38,23,525
"06037920040","Census Tract 9200.40, Los Angeles County, California","ACSSF","ca","140","00","0006614",,,,,"06","037",,,"920040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920040","Census Tract 9200.40",,,,3288,2047,1400,222,0,342,0,0,83,1241
"06037920041","Census Tract 9200.41, Los Angeles County, California","ACSSF","ca","140","00","0006615",,,,,"06","037",,,"920041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920041","Census Tract 9200.41",,,,2626,1504,821,329,0,206,0,13,135,1122
"06037920042","Census Tract 9200.42, Los Angeles County, California","ACSSF","ca","140","00","0006616",,,,,"06","037",,,"920042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920042","Census Tract 9200.42",,,,6915,4800,2810,270,25,799,12,0,884,2115
"06037920043","Census Tract 9200.43, Los Angeles County, California","ACSSF","ca","140","00","0006617",,,,,"06","037",,,"920043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920043","Census Tract 9200.43",,,,8468,5990,2984,603,0,1955,0,0,448,2478
"06037920044","Census Tract 9200.44, Los Angeles County, California","ACSSF","ca","140","00","0006618",,,,,"06","037",,,"920044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920044","Census Tract 9200.44",,,,2580,1612,1053,127,0,273,7,35,117,968
"06037920045","Census Tract 9200.45, Los Angeles County, California","ACSSF","ca","140","00","0006619",,,,,"06","037",,,"920045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920045","Census Tract 9200.45",,,,4514,3427,2888,40,0,380,2,0,117,1087
"06037920046","Census Tract 9200.46, Los Angeles County, California","ACSSF","ca","140","00","0006620",,,,,"06","037",,,"920046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920046","Census Tract 9200.46",,,,4033,1357,945,111,23,170,0,0,108,2676
"06037920047","Census Tract 9200.47, Los Angeles County, California","ACSSF","ca","140","00","0006621",,,,,"06","037",,,"920047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920047","Census Tract 9200.47",,,,7982,2163,1103,334,0,220,0,282,224,5819
"06037920048","Census Tract 9200.48, Los Angeles County, California","ACSSF","ca","140","00","0006622",,,,,"06","037",,,"920048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920048","Census Tract 9200.48",,,,5745,2785,2187,197,12,161,2,0,226,2960
"06037920049","Census Tract 9200.49, Los Angeles County, California","ACSSF","ca","140","00","0006623",,,,,"06","037",,,"920049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920049","Census Tract 9200.49",,,,5759,4243,3206,185,15,536,0,0,301,1516
"06037920050","Census Tract 9200.50, Los Angeles County, California","ACSSF","ca","140","00","0006624",,,,,"06","037",,,"920050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920050","Census Tract 9200.50",,,,1201,1006,913,24,0,10,0,0,59,195
"06037920102","Census Tract 9201.02, Los Angeles County, California","ACSSF","ca","140","00","0006625",,,,,"06","037",,,"920102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920102","Census Tract 9201.02",,,,4614,3295,2289,109,0,426,12,183,276,1319
"06037920104","Census Tract 9201.04, Los Angeles County, California","ACSSF","ca","140","00","0006626",,,,,"06","037",,,"920104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920104","Census Tract 9201.04",,,,2886,2107,1708,34,0,173,0,0,192,779
"06037920106","Census Tract 9201.06, Los Angeles County, California","ACSSF","ca","140","00","0006627",,,,,"06","037",,,"920106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920106","Census Tract 9201.06",,,,3763,1558,1267,78,0,140,0,21,52,2205
"06037920109","Census Tract 9201.09, Los Angeles County, California","ACSSF","ca","140","00","0006628",,,,,"06","037",,,"920109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920109","Census Tract 9201.09",,,,4828,4063,2791,36,0,670,309,0,257,765
"06037920110","Census Tract 9201.10, Los Angeles County, California","ACSSF","ca","140","00","0006629",,,,,"06","037",,,"920110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920110","Census Tract 9201.10",,,,3227,2462,1843,33,0,520,5,17,44,765
"06037920111","Census Tract 9201.11, Los Angeles County, California","ACSSF","ca","140","00","0006630",,,,,"06","037",,,"920111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920111","Census Tract 9201.11",,,,3187,2430,2113,18,65,181,0,0,53,757
"06037920112","Census Tract 9201.12, Los Angeles County, California","ACSSF","ca","140","00","0006631",,,,,"06","037",,,"920112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920112","Census Tract 9201.12",,,,4268,3309,2436,304,0,293,126,70,80,959
"06037920114","Census Tract 9201.14, Los Angeles County, California","ACSSF","ca","140","00","0006632",,,,,"06","037",,,"920114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920114","Census Tract 9201.14",,,,6050,4650,3213,63,0,1182,0,0,192,1400
"06037920115","Census Tract 9201.15, Los Angeles County, California","ACSSF","ca","140","00","0006633",,,,,"06","037",,,"920115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920115","Census Tract 9201.15",,,,4532,3563,2133,373,31,703,0,0,323,969
"06037920116","Census Tract 9201.16, Los Angeles County, California","ACSSF","ca","140","00","0006634",,,,,"06","037",,,"920116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920116","Census Tract 9201.16",,,,4984,3609,2815,88,0,362,5,0,339,1375
"06037920118","Census Tract 9201.18, Los Angeles County, California","ACSSF","ca","140","00","0006635",,,,,"06","037",,,"920118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920118","Census Tract 9201.18",,,,5889,4252,2826,141,24,789,0,23,449,1637
"06037920119","Census Tract 9201.19, Los Angeles County, California","ACSSF","ca","140","00","0006636",,,,,"06","037",,,"920119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920119","Census Tract 9201.19",,,,1817,1361,856,31,0,395,0,4,75,456
"06037920120","Census Tract 9201.20, Los Angeles County, California","ACSSF","ca","140","00","0006637",,,,,"06","037",,,"920120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920120","Census Tract 9201.20",,,,3998,3168,1503,428,0,899,0,95,243,830
"06037920121","Census Tract 9201.21, Los Angeles County, California","ACSSF","ca","140","00","0006638",,,,,"06","037",,,"920121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920121","Census Tract 9201.21",,,,10391,8538,4100,879,108,2894,0,50,507,1853
"06037920200","Census Tract 9202, Los Angeles County, California","ACSSF","ca","140","00","0006639",,,,,"06","037",,,"920200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920200","Census Tract 9202",,,,5850,2311,827,1055,0,76,9,39,305,3539
"06037920303","Census Tract 9203.03, Los Angeles County, California","ACSSF","ca","140","00","0006640",,,,,"06","037",,,"920303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920303","Census Tract 9203.03",,,,1516,1262,708,62,0,357,0,0,135,254
"06037920312","Census Tract 9203.12, Los Angeles County, California","ACSSF","ca","140","00","0006641",,,,,"06","037",,,"920312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920312","Census Tract 9203.12",,,,6561,3310,2568,237,24,332,31,0,118,3251
"06037920313","Census Tract 9203.13, Los Angeles County, California","ACSSF","ca","140","00","0006642",,,,,"06","037",,,"920313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920313","Census Tract 9203.13",,,,5298,2896,2244,40,21,355,32,2,202,2402
"06037920314","Census Tract 9203.14, Los Angeles County, California","ACSSF","ca","140","00","0006643",,,,,"06","037",,,"920314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920314","Census Tract 9203.14",,,,3448,2485,1803,64,0,491,0,13,114,963
"06037920322","Census Tract 9203.22, Los Angeles County, California","ACSSF","ca","140","00","0006644",,,,,"06","037",,,"920322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920322","Census Tract 9203.22",,,,2883,1955,1689,31,0,126,0,0,109,928
"06037920326","Census Tract 9203.26, Los Angeles County, California","ACSSF","ca","140","00","0006645",,,,,"06","037",,,"920326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920326","Census Tract 9203.26",,,,6315,4849,2968,410,18,1282,0,0,171,1466
"06037920328","Census Tract 9203.28, Los Angeles County, California","ACSSF","ca","140","00","0006646",,,,,"06","037",,,"920328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920328","Census Tract 9203.28",,,,2012,1703,1402,34,0,214,8,0,45,309
"06037920329","Census Tract 9203.29, Los Angeles County, California","ACSSF","ca","140","00","0006647",,,,,"06","037",,,"920329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920329","Census Tract 9203.29",,,,6653,5249,4087,165,0,625,0,0,372,1404
"06037920330","Census Tract 9203.30, Los Angeles County, California","ACSSF","ca","140","00","0006648",,,,,"06","037",,,"920330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920330","Census Tract 9203.30",,,,3573,2883,2396,82,0,359,0,0,46,690
"06037920331","Census Tract 9203.31, Los Angeles County, California","ACSSF","ca","140","00","0006649",,,,,"06","037",,,"920331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920331","Census Tract 9203.31",,,,3937,3130,2503,89,0,246,2,0,290,807
"06037920332","Census Tract 9203.32, Los Angeles County, California","ACSSF","ca","140","00","0006650",,,,,"06","037",,,"920332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920332","Census Tract 9203.32",,,,2426,1883,1596,17,20,77,16,22,135,543
"06037920334","Census Tract 9203.34, Los Angeles County, California","ACSSF","ca","140","00","0006651",,,,,"06","037",,,"920334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920334","Census Tract 9203.34",,,,6340,5209,4092,149,41,610,0,25,292,1131
"06037920338","Census Tract 9203.38, Los Angeles County, California","ACSSF","ca","140","00","0006652",,,,,"06","037",,,"920338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920338","Census Tract 9203.38",,,,5720,4660,2628,362,0,1160,0,0,510,1060
"06037920339","Census Tract 9203.39, Los Angeles County, California","ACSSF","ca","140","00","0006653",,,,,"06","037",,,"920339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920339","Census Tract 9203.39",,,,8158,6561,2752,279,0,2516,0,195,819,1597
"06037920340","Census Tract 9203.40, Los Angeles County, California","ACSSF","ca","140","00","0006654",,,,,"06","037",,,"920340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920340","Census Tract 9203.40",,,,3255,1095,689,0,0,199,0,0,207,2160
"06037920341","Census Tract 9203.41, Los Angeles County, California","ACSSF","ca","140","00","0006655",,,,,"06","037",,,"920341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920341","Census Tract 9203.41",,,,3384,610,268,30,0,170,0,28,114,2774
"06037920342","Census Tract 9203.42, Los Angeles County, California","ACSSF","ca","140","00","0006656",,,,,"06","037",,,"920342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920342","Census Tract 9203.42",,,,3156,519,191,0,0,328,0,0,0,2637
"06037920343","Census Tract 9203.43, Los Angeles County, California","ACSSF","ca","140","00","0006657",,,,,"06","037",,,"920343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920343","Census Tract 9203.43",,,,4062,1491,752,317,7,277,45,0,93,2571
"06037930400","Census Tract 9304, Los Angeles County, California","ACSSF","ca","140","00","0006658",,,,,"06","037",,,"930400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037930400","Census Tract 9304",,,,1321,828,577,108,0,64,4,0,75,493
"06037980001","Census Tract 9800.01, Los Angeles County, California","ACSSF","ca","140","00","0006659",,,,,"06","037",,,"980001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980001","Census Tract 9800.01",,,,0,0,0,0,0,0,0,0,0,0
"06037980002","Census Tract 9800.02, Los Angeles County, California","ACSSF","ca","140","00","0006660",,,,,"06","037",,,"980002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980002","Census Tract 9800.02",,,,0,0,0,0,0,0,0,0,0,0
"06037980003","Census Tract 9800.03, Los Angeles County, California","ACSSF","ca","140","00","0006661",,,,,"06","037",,,"980003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980003","Census Tract 9800.03",,,,0,0,0,0,0,0,0,0,0,0
"06037980004","Census Tract 9800.04, Los Angeles County, California","ACSSF","ca","140","00","0006662",,,,,"06","037",,,"980004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980004","Census Tract 9800.04",,,,0,0,0,0,0,0,0,0,0,0
"06037980005","Census Tract 9800.05, Los Angeles County, California","ACSSF","ca","140","00","0006663",,,,,"06","037",,,"980005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980005","Census Tract 9800.05",,,,0,0,0,0,0,0,0,0,0,0
"06037980006","Census Tract 9800.06, Los Angeles County, California","ACSSF","ca","140","00","0006664",,,,,"06","037",,,"980006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980006","Census Tract 9800.06",,,,0,0,0,0,0,0,0,0,0,0
"06037980007","Census Tract 9800.07, Los Angeles County, California","ACSSF","ca","140","00","0006665",,,,,"06","037",,,"980007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980007","Census Tract 9800.07",,,,0,0,0,0,0,0,0,0,0,0
"06037980008","Census Tract 9800.08, Los Angeles County, California","ACSSF","ca","140","00","0006666",,,,,"06","037",,,"980008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980008","Census Tract 9800.08",,,,150,0,0,0,0,0,0,0,0,150
"06037980009","Census Tract 9800.09, Los Angeles County, California","ACSSF","ca","140","00","0006667",,,,,"06","037",,,"980009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980009","Census Tract 9800.09",,,,5,2,1,0,0,1,0,0,0,3
"06037980010","Census Tract 9800.10, Los Angeles County, California","ACSSF","ca","140","00","0006668",,,,,"06","037",,,"980010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980010","Census Tract 9800.10",,,,109,43,12,0,0,25,1,0,5,66
"06037980011","Census Tract 9800.11, Los Angeles County, California","ACSSF","ca","140","00","0006669",,,,,"06","037",,,"980011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980011","Census Tract 9800.11",,,,65,0,0,0,0,0,0,0,0,65
"06037980012","Census Tract 9800.12, Los Angeles County, California","ACSSF","ca","140","00","0006670",,,,,"06","037",,,"980012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980012","Census Tract 9800.12",,,,28,16,6,10,0,0,0,0,0,12
"06037980013","Census Tract 9800.13, Los Angeles County, California","ACSSF","ca","140","00","0006671",,,,,"06","037",,,"980013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980013","Census Tract 9800.13",,,,0,0,0,0,0,0,0,0,0,0
"06037980014","Census Tract 9800.14, Los Angeles County, California","ACSSF","ca","140","00","0006672",,,,,"06","037",,,"980014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980014","Census Tract 9800.14",,,,44,40,4,36,0,0,0,0,0,4
"06037980015","Census Tract 9800.15, Los Angeles County, California","ACSSF","ca","140","00","0006673",,,,,"06","037",,,"980015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980015","Census Tract 9800.15",,,,1028,661,44,439,0,131,0,0,47,367
"06037980016","Census Tract 9800.16, Los Angeles County, California","ACSSF","ca","140","00","0006674",,,,,"06","037",,,"980016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980016","Census Tract 9800.16",,,,328,32,19,10,0,3,0,0,0,296
"06037980017","Census Tract 9800.17, Los Angeles County, California","ACSSF","ca","140","00","0006675",,,,,"06","037",,,"980017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980017","Census Tract 9800.17",,,,1075,877,404,319,0,71,0,0,83,198
"06037980018","Census Tract 9800.18, Los Angeles County, California","ACSSF","ca","140","00","0006676",,,,,"06","037",,,"980018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980018","Census Tract 9800.18",,,,0,0,0,0,0,0,0,0,0,0
"06037980019","Census Tract 9800.19, Los Angeles County, California","ACSSF","ca","140","00","0006677",,,,,"06","037",,,"980019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980019","Census Tract 9800.19",,,,66,66,66,0,0,0,0,0,0,0
"06037980020","Census Tract 9800.20, Los Angeles County, California","ACSSF","ca","140","00","0006678",,,,,"06","037",,,"980020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980020","Census Tract 9800.20",,,,0,0,0,0,0,0,0,0,0,0
"06037980021","Census Tract 9800.21, Los Angeles County, California","ACSSF","ca","140","00","0006679",,,,,"06","037",,,"980021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980021","Census Tract 9800.21",,,,47,22,10,0,0,12,0,0,0,25
"06037980022","Census Tract 9800.22, Los Angeles County, California","ACSSF","ca","140","00","0006680",,,,,"06","037",,,"980022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980022","Census Tract 9800.22",,,,0,0,0,0,0,0,0,0,0,0
"06037980023","Census Tract 9800.23, Los Angeles County, California","ACSSF","ca","140","00","0006681",,,,,"06","037",,,"980023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980023","Census Tract 9800.23",,,,0,0,0,0,0,0,0,0,0,0
"06037980024","Census Tract 9800.24, Los Angeles County, California","ACSSF","ca","140","00","0006682",,,,,"06","037",,,"980024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037980024","Census Tract 9800.24",,,,200,159,106,20,0,28,0,0,5,41
